Label,Text,Tweet,News headline
SUMMARY,"So far, Houston's housing market is unfazed by the destruction of Harvey https://t.co/Ricq1M4qPF","So far, Houston's housing market is unfazed by the destruction of Harvey https://t.co/Ricq1M4qPF",Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,The value of Houston homes and neighborhoods that did not flood is going to go through the roof.                https://t.co/7pxKiYdmUo,The value of Houston homes and neighborhoods that did not flood is going to go through the roof.                https://t.co/7pxKiYdmUo,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT ,Hope they rethink zoning laws to prevent future problems.,Hope they rethink zoning laws to prevent future problems. Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/YjULfPL9bZ,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/YjULfPL9bZ,Hope they rethink zoning laws to prevent future problems. Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/YjULfPL9bZ,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,THE NEW YORK TIMES - Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/0PWFBzMEkB #PaginaNuova #Press,THE NEW YORK TIMES - Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/0PWFBzMEkB #PaginaNuova #Press,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston<E2><80><99>s Unsinkable Housing<E2><80><8B> <E2><80><8B>Market Undaunted by Storm<E2><80><8B> via @nytimes <E2><80><8B>https://t.co/cfHS4kPaub,Houston<E2><80><99>s Unsinkable Housing<E2><80><8B> <E2><80><8B>Market Undaunted by Storm<E2><80><8B> via @nytimes <E2><80><8B>https://t.co/cfHS4kPaub,Houston’s Unsinkable Housing Market Undaunted by Storm
RHET,How hot is Houston's housing market?,How hot is Houston's housing market? One brokerage said only 8 of 45 home buyers backed out after the storm. https://t.co/rof07XPm5u,Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,One brokerage said only 8 of 45 home buyers backed out after the storm. https://t.co/rof07XPm5u,How hot is Houston's housing market? One brokerage said only 8 of 45 home buyers backed out after the storm. https://t.co/rof07XPm5u,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston<E2><80><99>s Unsinkable HousingMarket Undaunted by Storm https://t.co/hsuzdwHR4I #Houston #Harvey #lifestyle,,Houston’s Unsinkable Housing Market Undaunted by Storm
RHET,Harvey who?,"Harvey who? ""Houston metropolitan area grows by about 400 people a day and builds 40,000 housing units a year ...""  https://t.co/tc1BU3DxRu",Houston’s Unsinkable Housing Market Undaunted by Storm
QUOTE,"""Houston metropolitan area grows by about 400 people a day and builds 40,000 housing units a year ...""  https://t.co/tc1BU3DxRu","Harvey who? ""Houston metropolitan area grows by about 400 people a day and builds 40,000 housing units a year ...""  https://t.co/tc1BU3DxRu",Houston’s Unsinkable Housing Market Undaunted by Storm
RHET,Hurricane?,Hurricane? What hurricane? Houston's real estate market marches on https://t.co/GwW4buPA0a,Houston’s Unsinkable Housing Market Undaunted by Storm
RHET,What hurricane?,Hurricane? What hurricane? Houston's real estate market marches on https://t.co/GwW4buPA0a,Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,Houston's real estate market marches on https://t.co/GwW4buPA0a,Hurricane? What hurricane? Houston's real estate market marches on https://t.co/GwW4buPA0a,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,Keep your head up Houston!,Keep your head up Houston!Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/jbtyHOOUx0 #Meyerland #Houston #Westbury,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/jbtyHOOUx0 #Meyerland #Houston #Westbury,Keep your head up Houston!Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/jbtyHOOUx0 #Meyerland #Houston #Westbury,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,tfw the view from your front yard is featured in the new york times             https://t.co/UK4fYBfRRr,tfw the view from your front yard is featured in the new york times             https://t.co/UK4fYBfRRr,Houston’s Unsinkable Housing Market Undaunted by Storm
QUOTE,Elevated homes in Houston sit untouched above devastated houses with massive piles of debris all around them. https://t.co/2naZAOEkvK,Elevated homes in Houston sit untouched above devastated houses with massive piles of debris all around them. https://t.co/2naZAOEkvK,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,"Houston's housing mkt may be flood-resistant, but I wonder whether a lot of that activity  is going to be investors. https://t.co/5fD1MVnUw1","Houston's housing mkt may be flood-resistant, but I wonder whether a lot of that activity  is going to be investors. https://t.co/5fD1MVnUw1",Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,#Houston<E2><80><99>s Unsinkable Housing        Market Undaunted by #Harvey,#Houston<E2><80><99>s Unsinkable Housing        Market Undaunted by #Harvey - Options are good... https://t.co/goiH80herC,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,Options are good... https://t.co/goiH80herC,#Houston<E2><80><99>s Unsinkable Housing        Market Undaunted by #Harvey - Options are good... https://t.co/goiH80herC,Houston’s Unsinkable Housing Market Undaunted by Storm
RHET,Houston's real estate and urban growth unstoppable even after Harvey?   https://t.co/Jq1eostTo1,Houston's real estate and urban growth unstoppable even after Harvey?   https://t.co/Jq1eostTo1,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,"Beyond the scope of this article, disaster economics will see rents rise rapidly as shortages are exacerbated. In... https://t.co/G2FVjxLtpQ","Beyond the scope of this article, disaster economics will see rents rise rapidly as shortages are exacerbated. In... https://t.co/G2FVjxLtpQ",Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,#Business @NYTimes: Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/Edblfr7A8T https://t.co/KGNE9wJlrZ,#Business @NYTimes: Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/Edblfr7A8T https://t.co/KGNE9wJlrZ,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,Buying a house literally under water.,Buying a house literally under water. Fed flood insurance has to end. Houston<E2><80><99>s Housing Market Undaunted by Storm https://t.co/ZxXiopFI4L,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,Fed flood insurance has to end.,Buying a house literally under water. Fed flood insurance has to end. Houston<E2><80><99>s Housing Market Undaunted by Storm https://t.co/ZxXiopFI4L,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston<E2><80><99>s Housing Market Undaunted by Storm https://t.co/ZxXiopFI4L,Buying a house literally under water. Fed flood insurance has to end. Houston<E2><80><99>s Housing Market Undaunted by Storm https://t.co/ZxXiopFI4L,Houston’s Unsinkable Housing Market Undaunted by Storm
SPAM,I will simple creative business card for $10 on https://t.co/JQ8PzJSAjc https://t.co/Dv0KDKGFPg,I will simple creative business card for $10 on https://t.co/JQ8PzJSAjc https://t.co/Dv0KDKGFPg,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Business : Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/lKKogoz4XO,Business : Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/lKKogoz4XO,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,"#News on #NYTimes ""Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm"" by ANNIE CORREAL and CONOR DOUGHERTY<E2><80><A6> https://t.co/xqeT943T6P","#News on #NYTimes ""Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm"" by ANNIE CORREAL and CONOR DOUGHERTY<E2><80><A6> https://t.co/xqeT943T6P",Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,The housing market in Houston already seems to be betting that even Harvey won't stop its manic growth https://t.co/9EU5MkES2v,The housing market in Houston already seems to be betting that even Harvey won't stop its manic growth https://t.co/9EU5MkES2v,Houston’s Unsinkable Housing Market Undaunted by Storm
SUBJ-ARTICLE,"With so many needing housing after Harvey, the below article about #HoustonStrong real estate is worth a read. https://t.co/IHxSokYPyV","With so many needing housing after Harvey, the below article about #HoustonStrong real estate is worth a read. https://t.co/IHxSokYPyV",Houston’s Unsinkable Housing Market Undaunted by Storm
SUBJ-ARTICLE,This is fine. https://t.co/oh8pWJ5Ipm,This is fine. https://t.co/oh8pWJ5Ipm,Houston’s Unsinkable Housing Market Undaunted by Storm
SUBJ-ARTICLE,"Check this out ""Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm"" by ANNIE CORREAL and CONOR DOUGHERTY via N<E2><80><A6><E2><80><A6> https://t.co/awT5wagADH","Check this out ""Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm"" by ANNIE CORREAL and CONOR DOUGHERTY via N<E2><80><A6><E2><80><A6> https://t.co/awT5wagADH",Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,Buyers and sellers try to figure out how prices have changed after the flood. Many seek a deal on a damaged home https://t.co/h3GHy3beEu,Buyers and sellers try to figure out how prices have changed after the flood. Many seek a deal on a damaged home https://t.co/h3GHy3beEu,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Unsinkable Housing Market Undaunted by Storm https://t.co/DaqTkE6Kic,Unsinkable Housing Market Undaunted by Storm https://t.co/DaqTkE6Kic,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/lDW7MOvhho https://t.co/scAo92y36F,Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/lDW7MOvhho https://t.co/scAo92y36F,Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,"#Houston #realestate has never been stronger, even disputed #hurricaneharvey https://t.co/qfMpZASjG7","#Houston #realestate has never been stronger, even disputed #hurricaneharvey https://t.co/qfMpZASjG7",Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,#Nytimes #News Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/mVTIs7btz1,#Nytimes #News Houston<E2><80><99>s Unsinkable Housing Market Undaunted by Storm https://t.co/mVTIs7btz1,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston<E2><80><99>s Unsinkable #HousingMarket Undaunted by Storm https://t.co/tkFb769p0f #realestate https://t.co/6L5X66QWSc,Houston<E2><80><99>s Unsinkable #HousingMarket Undaunted by Storm https://t.co/tkFb769p0f #realestate https://t.co/6L5X66QWSc,Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,Those shorting the dollar on sharply slower growth expectations may want to reconsider: https://t.co/BWefQG9geS,Those shorting the dollar on sharply slower growth expectations may want to reconsider: https://t.co/BWefQG9geS,Houston’s Unsinkable Housing Market Undaunted by Storm
META,#Woodlandsrealestate.  Earlier today I put my blog post out<E2><80><A6> Looks like the New York Times agrees.  https://t.co/ystFgV0q81,#Woodlandsrealestate.  Earlier today I put my blog post out<E2><80><A6> Looks like the New York Times agrees.  https://t.co/ystFgV0q81,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Houston's unsinkable housing market undaunted by storm https://t.co/mSmqxLvI7R,Houston's unsinkable housing market undaunted by storm https://t.co/mSmqxLvI7R,Houston’s Unsinkable Housing Market Undaunted by Storm
QUOTE,Houston grows by 400 people a day,Houston grows by 400 people a day: Unsinkable Housing Market Undaunted by Storm  https://t.co/zv8XMtWyyE,Houston’s Unsinkable Housing Market Undaunted by Storm
HEADLINE,Unsinkable Housing Market Undaunted by Storm  https://t.co/zv8XMtWyyE,Houston grows by 400 people a day: Unsinkable Housing Market Undaunted by Storm  https://t.co/zv8XMtWyyE,Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,"According to the .@NYTimes, Houston's housing market is showing resiliency in the aftermath of #HurricaneHarvey.  https://t.co/1t80CRw0on","According to the .@NYTimes, Houston's housing market is showing resiliency in the aftermath of #HurricaneHarvey.  https://t.co/1t80CRw0on",Houston’s Unsinkable Housing Market Undaunted by Storm
RHET,Will Harvey hinder Houston's growth? https://t.co/ffuMgPlkiY,Will Harvey hinder Houston's growth? https://t.co/ffuMgPlkiY,Houston’s Unsinkable Housing Market Undaunted by Storm
QUOTE,"<E2><80><9C>If you elevate your house, you<E2><80><99>re out of the floodplain,<E2><80><9D> building new homes a foot above the elevation. https://t.co/kRYSY0LLn5","<E2><80><9C>If you elevate your house, you<E2><80><99>re out of the floodplain,<E2><80><9D> building new homes a foot above the elevation. https://t.co/kRYSY0LLn5",Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,@nytimes reporters say #Houston's housing market will not be stopped by the flood! #fixandflip<E2><80><A6> https://t.co/oQQSw2xKT0,@nytimes reporters say #Houston's housing market will not be stopped by the flood! #fixandflip<E2><80><A6> https://t.co/oQQSw2xKT0,Houston’s Unsinkable Housing Market Undaunted by Storm
QUOTE,. They repeatedly renovate or rebuild on elevated platforms and say they will go higher the next time if they have to.,. They repeatedly renovate or rebuild on elevated platforms and say they will go higher the next time if they have to.,Houston’s Unsinkable Housing Market Undaunted by Storm
SUBJ-ARTICLE,"Fantastic-the market ""might"" respond to a demand for homes that are out of the flood plain-that ""might"" is amazing","Fantastic-the market ""might"" respond to a demand for homes that are out of the flood plain-that ""might"" is amazing",Houston’s Unsinkable Housing Market Undaunted by Storm
RHET,"A form of climate change ""adaptation""?","A form of climate change ""adaptation""? On why/how folks rebuild in vulnerable places. Put it on stilts.",Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,On why/how folks rebuild in vulnerable places.,"A form of climate change ""adaptation""? On why/how folks rebuild in vulnerable places. Put it on stilts.",Houston’s Unsinkable Housing Market Undaunted by Storm
COMMENT,Put it on stilts.,"A form of climate change ""adaptation""? On why/how folks rebuild in vulnerable places. Put it on stilts.",Houston’s Unsinkable Housing Market Undaunted by Storm
SUMMARY,"DEALBOOK: Buyers are keeping deals on track, builders barrel ahead, and owners of elevated homes may find them mor","DEALBOOK: Buyers are keeping deals on track, builders barrel ahead, and owners of elevated homes may find them mor",Houston’s Unsinkable Housing Market Undaunted by Storm
