external_user_id,q1_approval_trump,q3_congress,q4_state_gov,q5_local_gov,q6_repub_congress,q7_dems_congress,q8_follow_news,q34_political_views,q9_change_political_view,q25_time_spent_news,q27_news_trust_exist,q15_description_before_sophistic,q16_next_inline_potus,q17_branches_us_gov,q19_num_senators_state,q21_johnroberts_position,q22_num_seats_by_party,q23_num_women_justices,q24_sanctuary_cities,q30_education_enrolled,q31_emp_status,q32_self_emp_both,q33_marital_status,q35_religion,q36_today_politcal_aff,q26_trust_media,demo_ethnicity,demo_marital_status,demo_age,demo_income,demo_employment_status,demo_government_job,demo_teacher,demo_religious_preference,demo_residence_own_rent,demo_registered_voter,demo_political_affiliation,demo_race_2015_new,demo_education_new,demo_gender,demo_division,q28_trusted_source,demo_age_group,demo_job_position,demo_job_area,demo_state_color
4191251725_5107_01,2.0,4.0,3.0,2.0,4.0,3.0,2.0,Liberal,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Democrat,A fair amount,No,,63.0,"$150,000 to $199,999",,,,,,Yes,Lean Democrat,White,Four year bachelor’s degree,Female,West North Division,reuters,55_to_64,na,na,Red
139987_3992_01,2.0,5.0,3.0,3.0,5.0,5.0,3.0,Very conservative,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,,1.0,Christian,Republican,None at all,No,Never Married,65.0,"$15,000 to $24,999",Not employed,,,Christianity,,No,Republican,White,High school grad,Female,East North Division,na,above_65,na,na,Red
4019163187_78914_01,2.0,3.0,3.0,3.0,4.0,3.0,3.0,Liberal,2.0,4.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,Yes,Single,66.0,"$75,000 to $99,999",Employed Full Time,Yes,No,Nonreligious/Secular,Own,Yes,Lean Democrat,Hispanic,Some college,Female,Pacific Division,na,above_65,Secretarial/Clerical,Transportation,Blue
4182993134_78419_01,2.0,4.0,4.0,3.0,5.0,3.0,1.0,Moderate,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Lean Democrat,A fair amount,No,Married,66.0,"$35,000 to $49,999",Retired,,,Christianity,Own,Yes,Lean Democrat,White,Some college,Male,Middle Atlantic Division,npr,above_65,na,na,Red
4210178529_78419_01,2.0,3.0,3.0,2.0,4.0,2.0,2.0,Very liberal,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,,70.0,,,,,,,,,White,Four year bachelor’s degree,Female,East North Division,cbs,above_65,na,na,Red
4193031829_78419_01,2.0,4.0,2.0,2.0,4.0,2.0,1.0,Very liberal,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Independent,A great deal,No,Married,65.0,"$35,000 to $49,999",Retired,,,Atheist,Own,Yes,Lean Democrat,White,High school grad,Male,New England Division,washington_post,above_65,na,na,Blue
4210175292_78419_01,2.0,3.0,,,4.0,3.0,3.0,Moderate,3.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,4.0,Christian,Lean Democrat,A fair amount,No,Divorced,70.0,,"Employed part-time, but not a full-time student",Refused,,Christianity,Own,Yes,Lean Democrat,White,Some postgraduate or professional school or degree,Female,New England Division,washington_post,above_65,Professional,Manufacturing or Construction,Blue
4182936005_78419_01,1.0,4.0,3.0,4.0,4.0,4.0,1.0,Conservative,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Republican,Not very much,No,Married,51.0,"$100,000 to $149,999",Employed Full Time,Refused,,Christianity,Own,Yes,Republican,White,High school grad,Male,Mountain Division,fox,45_to_54,Sales/Retail,Finance/Insurance/Real Estate,Purple
4194572460_78419_01,1.0,5.0,4.0,3.0,3.0,5.0,2.0,Conservative,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Other Religion,Republican,None at all,No,Married,51.0,"$100,000 to $149,999",Employed Full Time,Refused,,Christianity,Own,Yes,Republican,Other,High school grad,Male,Pacific Division,fox,45_to_54,Service/Labor,Transportation,Blue
4182949941_78419_01,2.0,4.0,1.0,2.0,5.0,4.0,2.0,Moderate,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,Christian,Democrat,A fair amount,No,Divorced,63.0,"$50,000 to $74,999",Employed Full Time,Refused,,Christianity,Rent,Yes,Democrat,White,Four year bachelor’s degree,Male,Pacific Division,bbc,55_to_64,Service/Labor,Transportation,Blue
4181637590_78419_01,2.0,4.0,2.0,1.0,4.0,4.0,2.0,Liberal,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Living with a Partner,22.0,"$15,000 to $24,999",A full-time student,,,Nonreligious/Secular,Rent,Yes,Democrat,White,Some college,Female,Pacific Division,npr,18_to_24,na,na,Blue
4191196930_5107_01,1.0,5.0,5.0,1.0,5.0,5.0,1.0,Conservative,2.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,,1.0,Christian,Republican,None at all,Yes,,33.0,"$35,000 to $49,999",,,,,,Yes,Independent,Hispanic,Some postgraduate or professional school or degree,Female,Middle Atlantic Division,na,25_to_34,na,na,Blue
022806_S01_HH,2.0,4.0,2.0,1.0,5.0,2.0,2.0,Liberal,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,No Religion/Atheist/Agnostic,Democrat,A great deal,No,Divorced,39.0,"$150,000 to $199,999",Employed Full Time,No,No,Christianity,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Female,,cnn,35_to_44,Professional,Community/Social Services,Red
4224799063_78419_01,2.0,5.0,3.0,2.0,5.0,3.0,1.0,Liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,,2.0,No Religion/Atheist/Agnostic,Independent,Not very much,No,Married,65.0,"$200,000 or more",Retired,,,Agnostic,Own,Yes,Independent,Black,Some postgraduate or professional school or degree,Male,New England Division,new_york_times,above_65,na,na,Blue
052293_S02_02,2.0,5.0,5.0,3.0,5.0,4.0,2.0,Conservative,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Republican,A fair amount,No,Married,70.0,"$35,000 to $49,999",Retired,,,Christianity,Own,Yes,Independent,White,High school grad,Female,Middle Atlantic Division,msnbc,above_65,na,na,Red
4182971873_78419_01,2.0,5.0,3.0,3.0,5.0,4.0,1.0,Very liberal,2.0,6.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,2.0,1.0,No Religion/Atheist/Agnostic,Other,Not very much,No,Never Married,41.0,"$75,000 to $99,999",Employed Full Time,Refused,,Atheist,Rent,Yes,Independent,White,High school grad,Male,New England Division,democracy_now,35_to_44,Service/Labor,Manufacturing or Construction,Blue
153392_3992_01,2.0,4.0,3.0,3.0,5.0,4.0,2.0,Moderate,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,No Religion/Atheist/Agnostic,Lean Democrat,A great deal,No,Married,61.0,"$200,000 or more",Employed Full Time,No,No,Atheist,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Female,East North Division,cnn,55_to_64,Professional,na,Blue
4182979836_78419_01,2.0,4.0,4.0,3.0,4.0,4.0,2.0,Moderate,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,Christian,Lean Democrat,Not very much,No,Divorced,52.0,"Under $15,000",Employed Full Time,Refused,,Christianity,Own,Yes,Lean Democrat,White,High school grad,Male,East North Division,na,45_to_54,Managerial,Manufacturing or Construction,Red
4098577116_78419_01,2.0,4.0,5.0,2.0,5.0,3.0,1.0,Liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Married,70.0,"$100,000 to $149,999",Retired,,,Nonreligious/Secular,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Male,Mountain Division,npr,above_65,na,Law or Public Policy,Red
4224799267_78419_01,1.0,5.0,2.0,2.0,5.0,5.0,2.0,Conservative,2.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Republican,Not very much,No,Married,48.0,"$100,000 to $149,999",Employed Full Time,Yes,,Christianity,Own,Yes,Republican,White,Some college,Male,West North Division,na,45_to_54,Professional,Law or Public Policy,Blue
1605618831_78419_01,1.0,3.0,2.0,3.0,4.0,4.0,1.0,Conservative,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,Christian,Republican,Not very much,No,Single,53.0,"$35,000 to $49,999",Employed Full Time,Refused,,Christianity,Rent,Yes,Republican,White,Some postgraduate or professional school or degree,Male,East South Division,na,45_to_54,Professional,Education/Training/Library,Red
4018710292_78914_01,2.0,5.0,3.0,3.0,5.0,5.0,1.0,Liberal,3.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,No Religion/Atheist/Agnostic,Democrat,Not very much,No,Single,55.0,"$50,000 to $74,999",Employed Full Time,Yes,No,Christianity,Own,Yes,Democrat,Black,Some college,Female,Middle Atlantic Division,na,55_to_64,Managerial,Other,Blue
1104438274_23694_02,2.0,4.0,2.0,2.0,4.0,2.0,1.0,Liberal,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Married,68.0,"$150,000 to $199,999","Employed part-time, but not a full-time student",No,No,Nonreligious/Secular,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Female,Pacific Division,msnbc,above_65,Professional,na,Blue
102984_3992_02,2.0,3.0,2.0,2.0,4.0,2.0,2.0,Liberal,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,Christian,Lean Democrat,A great deal,No,Married,54.0,"$100,000 to $149,999","Employed part-time, but not a full-time student",,No,Christianity,Own,Yes,Lean Democrat,White,Some postgraduate or professional school or degree,Male,Mountain Division,npr,45_to_54,na,Arts/Design/Entertainment/Sports/Media,Purple
4182917932_78419_01,1.0,4.0,3.0,3.0,4.0,4.0,2.0,Conservative,1.0,3.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,2.0,2.0,Christian,Republican,Not very much,No,Married,63.0,"$100,000 to $149,999",Employed Full Time,Refused,,Christianity,Own,Yes,Republican,White,High school grad,Male,West South Division,na,55_to_64,Managerial,Manufacturing or Construction,Red
4198737003_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4183004622_78419_01,1.0,3.0,3.0,4.0,2.0,3.0,2.0,Moderate,1.0,3.0,1.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Republican,Not very much,No,Married,46.0,"$75,000 to $99,999",Employed Full Time,Refused,,Christianity,Own,Yes,Republican,White,High school grad,Male,West South Division,abc,45_to_54,Service/Labor,Manufacturing or Construction,Red
4194576647_78419_01,1.0,2.0,4.0,3.0,4.0,4.0,2.0,Conservative,1.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,,5.0,Other Religion,Republican,Not very much,No,,75.0,"$50,000 to $74,999",,,,,,Yes,Republican,White,High school grad,Female,Pacific Division,na,above_65,na,na,Blue
4148930184_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4224783599_78419_01,1.0,4.0,3.0,3.0,3.0,3.0,1.0,Conservative,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,Christian,Republican,Not very much,No,Married,79.0,"$25,000 to $34,999","Employed part-time, but not a full-time student",,,Christianity,Own,Yes,Republican,White,High school grad,Male,West North Division,na,above_65,na,na,Blue
4205983478_78419_01,1.0,4.0,2.0,3.0,3.0,5.0,2.0,Conservative,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Lean Republican,Not very much,No,Married,67.0,"$200,000 or more",Employed Full Time,Refused,,Christianity,Own,Yes,Lean Republican,White,Some college,Male,East North Division,fox,above_65,Other,Other,Red
4224781994_78419_01,2.0,3.0,3.0,3.0,3.0,3.0,2.0,Liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,1.0,2.0,4.0,Christian,Democrat,A fair amount,No,Divorced,68.0,"$100,000 to $149,999",,,,Christianity,Own,Yes,Democrat,Black,Some postgraduate or professional school or degree,Female,Pacific Division,kcbs,above_65,na,na,Blue
4210176176_78419_01,2.0,4.0,2.0,3.0,5.0,3.0,2.0,Moderate,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,,2.0,Christian,Independent,A fair amount,No,Married,71.0,"$75,000 to $99,999",Retired,,,Christianity,Own,Yes,Lean Democrat,White,Four year bachelor’s degree,Male,East North Division,msnbc,above_65,na,na,Red
4182971553_78419_01,1.0,4.0,4.0,3.0,4.0,4.0,2.0,Conservative,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,Christian,Republican,A fair amount,No,Widowed,61.0,"$50,000 to $74,999",Employed Full Time,Refused,,Christianity,Own,Yes,Lean Republican,White,Some college,Male,East North Division,public_radio,55_to_64,Managerial,na,Red
4128111093_78419_01,2.0,4.0,2.0,2.0,4.0,3.0,3.0,Liberal,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,,Christian,Democrat,A fair amount,No,Living with a Partner,41.0,"$50,000 to $74,999",Employed Full Time,,No,,,Yes,Lean Democrat,White,Four year bachelor’s degree,Female,West North Division,na,35_to_44,na,na,Red
4198750512_78419_01,2.0,4.0,3.0,3.0,4.0,3.0,3.0,Very liberal,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,Christian,Democrat,Not very much,No,Never Married,58.0,"$100,000 to $149,999",Employed Full Time,Refused,,Christianity,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Female,East North Division,npr,55_to_64,Professional,Healthcare,Red
4083287173_5107_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4175675830_92326_01,1.0,3.0,2.0,2.0,2.0,4.0,3.0,Conservative,3.0,2.0,1.0,1.0,,1.0,1.0,,0.0,0.0,0.0,1.0,2.0,2.0,1.0,Christian,Republican,None at all,No,Never Married,21.0,,A full-time student,,,Christianity,,No,Don't Know,White,Some college,Female,Mountain Division,alive_88_point_5,18_to_24,na,na,Red
4194566324_78419_01,2.0,3.0,2.0,2.0,3.0,3.0,2.0,Conservative,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Independent,A fair amount,No,Married,74.0,"$35,000 to $49,999",Employed Full Time,Refused,,Christianity,Own,Yes,Lean Republican,White,High school grad,Male,Middle Atlantic Division,npr,above_65,Managerial,Retail,Red
086802_S02_01,1.0,4.0,5.0,3.0,4.0,5.0,2.0,Conservative,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Lean Republican,None at all,No,Married,54.0,"$100,000 to $149,999",Not employed,No,,Christianity,Own,Yes,Lean Republican,White,Four year bachelor’s degree,Male,East North Division,na,45_to_54,Professional,Finance/Insurance/Real Estate,Blue
4206003410_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4205997599_78419_01,1.0,4.0,2.0,2.0,4.0,5.0,1.0,Very conservative,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,,5.0,Christian,Republican,Not very much,No,Married,81.0,"$50,000 to $74,999",Retired,,,Christianity,Own,Yes,Republican,White,Less than high school,Female,East South Division,fox,above_65,na,na,Red
4210174536_78419_01,2.0,4.0,2.0,2.0,5.0,3.0,1.0,Moderate,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,Christian,Lean Democrat,A great deal,No,Married,77.0,"$150,000 to $199,999",Retired,,,Christianity,Own,Yes,Independent,White,Some postgraduate or professional school or degree,Male,East South Division,cnn,above_65,na,na,Red
1950297770_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4224797538_78419_01,2.0,4.0,3.0,3.0,5.0,3.0,2.0,Liberal,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Other Religion,Democrat,A fair amount,No,,48.0,,,,,,,,,White,Some postgraduate or professional school or degree,Female,South Atlantic Division,npr,45_to_54,na,na,Blue
4206006239_78419_01,1.0,3.0,1.0,1.0,3.0,4.0,2.0,Conservative,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,,2.0,Christian,Republican,Not very much,No,Married,74.0,"$100,000 to $149,999",Retired,,,Christianity,Own,Yes,Lean Republican,White,Some college,Female,East South Division,oan,above_65,na,na,Red
058364_S02_01,1.0,5.0,2.0,2.0,4.0,5.0,1.0,Conservative,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,Christian,Lean Republican,None at all,No,Married,70.0,"$150,000 to $199,999",Retired,No,,Christianity,Own,Yes,Lean Republican,White,Some college,Female,East North Division,fox,above_65,Managerial,na,Red
176418_3992_02,2.0,5.0,4.0,3.0,5.0,3.0,1.0,Liberal,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Other Religion,Democrat,A fair amount,No,Married,63.0,,Employed Full Time,No,No,Judaism,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Male,East South Division,washington_post,55_to_64,Professional,Law or Public Policy,Red
4210177474_78419_01,2.0,5.0,2.0,3.0,5.0,3.0,3.0,Moderate,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Democrat,A great deal,No,Married,66.0,"$75,000 to $99,999",Retired,,,Nonreligious/Secular,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Male,New England Division,msnbc,above_65,na,na,Blue
4222259401_78419_01,2.0,4.0,5.0,3.0,5.0,3.0,2.0,Liberal,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Living with a Partner,32.0,"$50,000 to $74,999",Employed Full Time,Refused,,Agnostic,Own,Yes,Democrat,White,High school grad,Female,West South Division,msnbc,25_to_34,Sales/Retail,Retail,Red
81554688_23694_02,2.0,4.0,4.0,1.0,5.0,3.0,2.0,Moderate,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,Other Religion,Democrat,A fair amount,No,Married,69.0,"$100,000 to $149,999",Retired,Yes,,Judaism,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Female,West North Division,cnn,above_65,Professional,Education/Training/Library,Red
4182955170_78419_01,2.0,4.0,4.0,2.0,4.0,4.0,2.0,Conservative,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,Christian,Democrat,,No,Widowed,64.0,"$25,000 to $34,999",Employed Full Time,Refused,No,Christianity,Own,Yes,Democrat,White,High school grad,Female,East South Division,na,55_to_64,Secretarial/Clerical,Education/Training/Library,Red
038690_S01_HH,2.0,4.0,3.0,3.0,5.0,3.0,1.0,Very liberal,2.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,,4.0,Christian,Democrat,A fair amount,No,Divorced,81.0,"$35,000 to $49,999",Retired,Yes,,Christianity,Own,Yes,Democrat,Black,Some postgraduate or professional school or degree,Female,Pacific Division,msnbc,above_65,Professional,Education/Training/Library,Blue
4209512283_78419_01,1.0,4.0,2.0,1.0,4.0,4.0,2.0,Conservative,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,,,Christian,Republican,None at all,No,Living with a Partner,71.0,"$35,000 to $49,999",Retired,,,Christianity,Own,Yes,Lean Republican,,Some college,Male,Middle Atlantic Division,fox,above_65,na,na,Blue
169447_3992_01,2.0,3.0,3.0,2.0,3.0,4.0,3.0,Conservative,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,Christian,Lean Republican,A fair amount,No,Married,35.0,"$35,000 to $49,999",Employed Full Time,No,No,Christianity,Rent,Yes,Lean Republican,White,Some postgraduate or professional school or degree,Male,East North Division,lapeer_county_press,35_to_44,Other,Arts/Design/Entertainment/Sports/Media,Red
1618615532_78419_01,2.0,4.0,3.0,3.0,4.0,4.0,1.0,Moderate,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,Christian,Lean Democrat,Not very much,Yes,Never Married,56.0,"$150,000 to $199,999",Employed Full Time,Don't Know,No,,,,,Hispanic,Some postgraduate or professional school or degree,Female,South Atlantic Division,bbc,55_to_64,Professional,na,Red
4206012359_78419_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,above_65,na,na,unknown
4224781187_78419_01,2.0,5.0,4.0,1.0,5.0,3.0,1.0,Liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Democrat,A fair amount,No,Married,82.0,"$75,000 to $99,999",Retired,,,Nonreligious/Secular,Own,Yes,Democrat,White,Some postgraduate or professional school or degree,Male,East North Division,npr,above_65,na,na,Red
4224810545_78419_01,2.0,5.0,4.0,2.0,5.0,3.0,1.0,Liberal,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,2.0,No Religion/Atheist/Agnostic,Lean Democrat,A great deal,No,,69.0,,,,,,,,,White,Four year bachelor’s degree,Female,Middle Atlantic Division,new_york_times,above_65,na,na,Blue
4224812423_78419_01,2.0,4.0,2.0,3.0,5.0,3.0,1.0,Very liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,Other Religion,Democrat,A fair amount,No,,73.0,,,,,,,,,White,Some postgraduate or professional school or degree,Female,West North Division,democracy_now,above_65,na,na,Blue
4222256071_78419_01,2.0,4.0,4.0,2.0,5.0,3.0,1.0,Liberal,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Democrat,A fair amount,No,,36.0,,,,,,,,,White,Four year bachelor’s degree,Female,West North Division,npr,35_to_44,na,na,Red
4224811149_78419_01,1.0,4.0,2.0,2.0,3.0,5.0,1.0,Conservative,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,5.0,Christian,Republican,None at all,No,,82.0,,,,,,,,,White,Four year bachelor’s degree,Male,South Atlantic Division,fox,above_65,na,na,Red
4142236319_78419_01,1.0,5.0,5.0,5.0,5.0,5.0,2.0,Very conservative,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Lean Republican,None at all,No,Married,38.0,"$50,000 to $74,999",Employed Full Time,Refused,No,Christianity,Own,Yes,Lean Republican,White,Some college,Male,West South Division,one_news_now,35_to_44,Service/Labor,Transportation,Red
4033625339_78914_01,2.0,4.0,3.0,3.0,4.0,4.0,3.0,Moderate,2.0,4.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,3.0,2.0,Don't know,Independent,A fair amount,No,Married,47.0,"$150,000 to $199,999",Employed Full Time,No,No,Christianity,Own,Yes,Independent,White,Some college,Male,Pacific Division,na,45_to_54,Professional,Arts/Design/Entertainment/Sports/Media,Blue
4209525542_78419_01,1.0,4.0,3.0,2.0,3.0,5.0,1.0,Very conservative,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,Christian,Republican,Not very much,No,Married,64.0,"$35,000 to $49,999",Retired,,,Christianity,Own,Yes,Republican,White,Four year bachelor’s degree,Male,South Atlantic Division,fox,55_to_64,na,na,Purple
4198736506_78419_01,1.0,4.0,3.0,3.0,4.0,5.0,2.0,Moderate,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,Christian,Independent,None at all,No,Married,46.0,"$50,000 to $74,999",Employed Full Time,Refused,,Christianity,Own,Yes,Lean Republican,White,Some college,Female,South Atlantic Division,na,45_to_54,Secretarial/Clerical,Healthcare,Red
4142216940_78419_01,1.0,4.0,2.0,2.0,5.0,3.0,2.0,Moderate,1.0,4.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,Christian,Lean Republican,None at all,No,Married,62.0,"$50,000 to $74,999",Employed Full Time,Refused,No,Christianity,Own,Yes,Independent,White,High school grad,Male,East North Division,fox,55_to_64,Other,Manufacturing or Construction,Red
4083281328_78914_01,2.0,5.0,5.0,3.0,5.0,5.0,1.0,Very liberal,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,Christian,Lean Democrat,Not very much,No,Married,39.0,"$50,000 to $74,999",Employed Full Time,Refused,No,Christianity,Own,Yes,Democrat,Black,Four year bachelor’s degree,Female,Middle Atlantic Division,the_young_turks,35_to_44,Secretarial/Clerical,Healthcare,Red
4224765602_78419_01,2.0,4.0,2.0,5.0,5.0,4.0,2.0,Moderate,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,No Religion/Atheist/Agnostic,Independent,A great deal,No,Married,57.0,"$150,000 to $199,999",Employed Full Time,No,Yes,Nonreligious/Secular,Own,Yes,Independent,White,Some postgraduate or professional school or degree,Male,Pacific Division,new_york_times,55_to_64,Professional,Education/Training/Library,Blue
